"gr-qc/0602041","Dragan Hajdukovic","Dragan Slavkov Hajdukovic","Testing existence of antigravity",,,,,"gr-qc",,"  After a brief review of arguments in favor of antigravity (as gravitational
repulsion between matter and antimatter) we present a simple idea for an
experimental test using antiprotons. Different experimental realizations of the
same basic idea are considered
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 14:39:21 GMT""}]","2007-05-23"
"hep-ph/0602098","Andrei Kataev","A.L. Kataev (Institute for Nuclear Research, Moscow, Russia)","The Comments on QED Contributions to $(g-2)_{\mu}$","6 pages, presented at the 12 Lomonosov Conference on Elementary
  Particle Physics, Moscow State University, August 25-31, 2005; The recently
  corrected by Kinoshita and Nio value A_{\mu}^{(10)}=663(20) is cited",,"10.1142/9789812772657_0060",,"hep-ph",,"  The comparison of definite numerical values of analytically evaluated
asymptotic expressions for order $\alpha^4$ and $\alpha^5$ QED contributions to
the muon anomalous magnetic moment with the results of numerical calculations
are presented. It is stressed that observed agreement can be considered as the
additional argument in favour of correctness of the recent direct numerical
calculations.
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 19:04:14 GMT""},{""version"":""v2"",""created"":""Mon, 20 Mar 2006 16:48:53 GMT""}]","2016-12-07"
"hep-ph/0602101","Bruce Knuteson","Bruce Knuteson, Stephen Mrenna","Bard: Interpreting New Frontier Energy Collider Physics","3 pages, 2 figures",,,,"hep-ph physics.data-an",,"  No systematic procedure currently exists for inferring the underlying physics
from discrepancies observed in high energy collider data. We present Bard, an
algorithm designed to facilitate the process of model construction at the
energy frontier. Top-down scans of model parameter space are discarded in favor
of bottom-up diagrammatic explanations of particular discrepancies, an
explanation space that can be exhaustively searched and conveniently tested
with existing analysis tools.
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 16:18:22 GMT""}]","2007-05-23"
"hep-ph/0602102","Tord Riemann","M. Czakon (Univ. Wuerzburg), J. Gluza, K. Kajda (Univ. Silesia,
  Katowice), T. Riemann (DESY)","Differential equations and massive two-loop Bhabha scattering: the
  B5l2m3 case","5 pages, 2 figures, contribution to RADCOR 2005, Oct 2-7, 2005,
  Shonan Village, Japan, to appear in Nucl. B (Proc. Suppl.)",,"10.1016/j.nuclphysbps.2006.03.003","DESY 06-010, WUE-ITP-2006-001, SFB/CPP-06-03","hep-ph",,"  The two-loop box contributions to massive Bhabha scattering may be reduced to
two-loop box master integrals (MIs) with five, six, and seven internal lines,
plus vertices and self energies. The self-energy and vertex MIs may be solved
analytically by the differential equations (DE) method. This is true for only
few of the box masters. Here we describe some details of the analytical
determination, including constant terms in ep=(4-d)/2, of the complicated
topology B5l2m3 (with 5 lines, 2 of them being massive). With the DE approach,
three of the four coupled masters have been solved in terms of (generalized)
standard Harmonic Polylogarithms.
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 17:43:37 GMT""}]","2009-11-11"
"hep-ph/0602103","Marco Radici","Andrea Bianconi and Marco Radici","Monte Carlo simulation of single spin asymmetries in pion-proton
  collisions","RevTeX, 13 pages, 7 figures included in .eps format","Phys.Rev.D73:114002,2006","10.1103/PhysRevD.73.114002",,"hep-ph",,"  We present Monte Carlo simulations of both the Sivers and the Boer-Mulders
effects in the polarized Drell-Yan $\pi^\pm p^\uparrow \to \mu^+ \mu^- X$
process at the center-of-mass energy $\sqrt{s} \sim 14$ GeV reachable at
COMPASS with pion beams of energy 100 GeV. For the Sivers effect, we adopt two
different parametrizations for the Sivers function to explore the statistical
accuracy required to extract unambiguous information on this parton density. In
particular, we verify the possibility of checking its predicted sign change
between Semi-Inclusive Deep-Inelastic Scattering (SIDIS) and Drell-Yan
processes, a crucial test of nonperturbative QCD. For the Boer-Mulders effect,
because of the lack of parametrizations we can make only guesses. The goal is
to explore the possibility of extracting information on the transversity
distribution, the missing piece necessary to complete the knowledge of the
nucleon spin structure at leading twist, and the Boer-Mulders function, which
is related to the long-standing problem of the violation of the Lam-Tung sum
rule in the unpolarized Drell-Yan cross section.
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 22:12:43 GMT""},{""version"":""v2"",""created"":""Wed, 15 Feb 2006 17:40:13 GMT""}]","2008-11-26"
"hep-ph/0602104","Yu-Xin Liu","Bin Wang, Hui-chao Song, Lei Chang, Huan Chen, and Yu-xin Liu","Soliton with a Pion Field in the Global Color Symmetry Model","15 pages, 2 figures","Phys.Rev.C73:015206,2006","10.1103/PhysRevC.73.015206",,"hep-ph",,"  We calculate the property of the global color symmetry model soliton with the
pion field being included explicitly. The calculated results indicate that the
pion field provides a strong attraction so that the eigen-energy of a quark and
the mass of a soliton reduce drastically, in contrast to those with only the
sigma field.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 14:03:30 GMT""}]","2014-11-18"
"hep-th/0602115","Sergei V. Ketov","T. Hatanaka and S.V. Ketov","C-deformation of Supergravity","8 pages, LaTeX, no figures; small additions, few references added","Class.Quant.Grav.23:L45-L50,2006","10.1088/0264-9381/23/11/L01",,"hep-th",,"  A four-dimensional supergravity toy model in an arbitrary self-dual
gravi-photon background is constructed in Euclidean space, by freezing out the
gravi-photon field strength in the standard N=(1,1) extended supergravity with
two non-chiral gravitini. Our model has local N=(1/2,0) supersymmetry.
Consistency of the model requires the background gravi-photon field strength to
be equal to the self-dual (bilinear) anti-chiral gravitino condensate.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 07:41:50 GMT""},{""version"":""v2"",""created"":""Sun, 9 Apr 2006 07:06:38 GMT""}]","2010-11-05"
"hep-th/0602116","Stoytcho Yazadjiev","Stoytcho S. Yazadjiev","Completely integrable sector in 5D Einstein-Maxwell gravity and
  derivation of the dipole black ring solutions","LaTex, 13 pages; v2 some typos corrected, references added;v3 more
  typos corrected, more references added, some explanations expanded, PRD","Phys.Rev.D73:104007,2006","10.1103/PhysRevD.73.104007",,"hep-th gr-qc",,"  We consider 5D Einstein-Maxwell (EM) gravity in spacetimes with three
commuting Killing vectors: one timelike and two spacelike Killing vectors one
of them being hypersurface-orthogonal. Assuming a special ansatz for the
Maxwell field we show that the 2-dimensional reduced EM equations are
completely integrable by deriving a Lax-pair presentation. We also develop a
solution generating method for explicit construction of exact EM solutions with
considered symmetries. We also derive explicitly a new rotating six parametric
5D EM solution which includes the dipole black ring solution as a particular
case.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 09:24:56 GMT""},{""version"":""v2"",""created"":""Tue, 28 Feb 2006 09:11:06 GMT""},{""version"":""v3"",""created"":""Tue, 18 Apr 2006 11:49:50 GMT""}]","2008-11-26"
"hep-th/0602117","Bayram Tekin","Hakan Cebeci, Ozgur Sarioglu and Bayram Tekin","Negative Mass Solitons in Gravity","12 pages, RevTEX4; typos fixed; v3: version to appear in PRD,
  references added","Phys.Rev.D73:064020,2006","10.1103/PhysRevD.73.064020",,"hep-th gr-qc",,"  We first reconstruct the conserved (Abbott-Deser) charges in the spin
connection formalism of gravity for asymptotically (Anti)-de Sitter spaces, and
then compute the masses of the AdS soliton and the recently found Eguchi-Hanson
solitons in generic odd dimensions, unlike the previous result obtained for
only five dimensions. These solutions have negative masses compared to the
global AdS or AdS/Z_p spacetimes. As a separate note, we also compute the
masses of the recent even dimensional Taub-NUT-Reissner-Nordstrom metrics.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 11:24:08 GMT""},{""version"":""v2"",""created"":""Tue, 14 Feb 2006 15:44:39 GMT""},{""version"":""v3"",""created"":""Sun, 12 Mar 2006 10:09:02 GMT""}]","2008-11-26"
"hep-th/0602119","Sunil Mukhi","Anindya Mukherjee, Sunil Mukhi","Noncritical String Correlators, Finite-N Matrix Models and the Vortex
  Condensate","38 pages, LaTeX","JHEP0607:017,2006","10.1088/1126-6708/2006/07/017","TIFR/TH/06-03","hep-th",,"  We carry out a systematic study of correlation functions of momentum modes in
the Euclidean c=1 string, as a function of the radius and to all orders in
perturbation theory. We obtain simple explicit expressions for several classes
of correlators in terms of special functions. The Normal Matrix Model is found
to be a powerful calculational tool that computes c=1 string correlators even
at finite N. This enables us to obtain a simple combinatoric formula for the
2n-point function of unit momentum modes, which after T-duality determines the
vortex condensate. We comment on possible applications of our results to
T-duality at c=1 and to the 2d black hole/vortex condensate problem.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 13:05:31 GMT""}]","2009-11-11"
"math-ph/0602028","Torsten Thumst\""adter","Juergen Tolksdorf and Torsten Thumstaedter","Dirac Type Gauge Theories and the Mass of the Higgs Boson","33 papes, current results about the STM in the frame of NCG were
  included into the discussion, typing mistakes were corrected",,"10.1088/1751-8113/40/31/035",,"math-ph hep-ph hep-th math.MP physics.class-ph",,"  We discuss the mass of the (physical component of the) Higgs boson in
one-loop and top-quark mass approximation. For this the minimal Standard Model
is regarded as a specific (parameterized) gauge theory of Dirac type. It is
shown that the latter formulation, in contrast to the usual description of the
Standard Model, gives a definite value for the Higgs mass. The predicted value
for the Higgs mass depends on the value addressed to the top mass m_T. We
obtain m_H= 186 \pm 8 GeV for m_T = 174 \pm 3 GeV (direct observation of top
events), resp. m_H = 184 \pm 22 GeV for m_T = 172 \pm 10 GeV (Standard Model
electroweak fit). Although the Higgs mass is predicted to be near the upper
bound, m_H is in full accordance with the range 114 \leq m_H < 193 GeV that is
allowed by the Standard Model.
  We show that the inclusion of (Dirac) massive neutrinos does not alter the
results presented. We also briefly discuss how the derived mass values are
related to those obtained within the frame of non-commutative geometry.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 11:10:09 GMT""},{""version"":""v2"",""created"":""Sat, 16 Sep 2006 08:33:30 GMT""},{""version"":""v3"",""created"":""Mon, 16 Oct 2006 17:11:38 GMT""},{""version"":""v4"",""created"":""Sun, 3 Jun 2007 18:52:35 GMT""}]","2009-11-11"
"math/0602246","Elisabeth Remm","Michel Goze, Elisabeth Remm","Non-associative algebras associated to Poisson algebras","23 pages",,,,"math.RA math.DG",,"  Poisson algebra is usually defined to be a commutative algebra together with
a Lie bracket, and these operations are required to satisfy the Leibniz rule.
We describe Poisson structures in terms of a single bilinear operation. This
enables us to explore Poisson algebras in the realm of non-associative
algebras. We study their algebraic and cohomological properties, their
deformations as non-associative algebras, and give a classification in low
dimensions
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 18:38:51 GMT""},{""version"":""v2"",""created"":""Tue, 28 Nov 2006 13:02:34 GMT""},{""version"":""v3"",""created"":""Tue, 4 Sep 2007 13:09:38 GMT""}]","2007-09-04"
"math/0602247","Dimitar Grantcharov","Dimitar Grantcharov, Arturo Pianzola","Automorphisms of toroidal Lie superalgebras","20 pages, contains some corrections and additions",,,,"math.RA math.GR",,"  We give a detailed description of the algebraic group Aut(g) of automorphisms
of a simple finite dimensional Lie superalgebra g over an algebraically closed
field k of characteristic 0. We also give a description of the group of
automorphisms of the k-Lie superalgebra $g \otimes_k R$ whenever R is a
Noetherian domain with trivial Picard group.
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 20:00:42 GMT""},{""version"":""v2"",""created"":""Sat, 14 Apr 2007 05:17:48 GMT""}]","2007-05-23"
"math/0602248","Rafal Ablamowicz","Rafa{\l}Ab{\l}amowicz, Jane Liu","On the parallel lines for nondegenerate conics","40 pages, 10 figures, TOC, 3 appendices, short version of this paper
  was presented at the 5th Annual Hawaii International Conference on
  Statistics, Mathematics and Related Fields, January 16 - 18, 2006, Honolulu
  Hawaii, USA",,,"TR 2006-1, January 2006","math.AG math.AC",,"  Computation of parallel lines (envelopes) to parabolas, ellipses, and
hyperbolas is of importance in structure engineering and theory of mechanisms.
Homogeneous polynomials that implicitly define parallel lines for the given
offset to a conic are found by computing Groebner bases for an elimination
ideal of a suitably defined affine variety. Singularity of the lines is
discussed and their singular points are explicitly found as functions of the
offset and the parameters of the conic. Critical values of the offset are
linked to the maximum curvature of each conic. Application to a finite element
analysis is shown.
  Keywords: Affine variety, elimination ideal, Groebner basis, homogeneous
polynomial, singularity, family of curves, envelope, pitch curve, undercutting,
cam surface
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 20:20:30 GMT""}]","2007-05-23"
"math/0602249","Nikolay Rangelov Kolev","N. Kolev, N. Nenov","An example of a 16-vertex Folkman edge (3,4)-graph without 8-cliques",,,,,"math.CO",,"  In this paper we prove a new upper bouhd on an edge Folkman number. In a
previous paper we have proved that this bound is exact.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 08:20:20 GMT""}]","2007-05-23"
"math/0602250","Salti Samarah","S. Samarah and S. Al-Sa'di","Characterization of Modulation Spaces by Nonlinear Approximation","12 pages",,,,"math.FA",,"  It is shown that the modulation spaces $M_{p}^{w}$ can be characterized by
the approximation behavior of their elements using Local Fourier bases. In
analogy to the Local Fourier bases, we show that the modulation spaces can also
be characterized by the approximation behavior of their elements using Gabor
frames. We derive direct and inverse approximation theorems that describe the
best approximation by linear combinations of N terms of a given function using
its modulates and translates.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 08:28:03 GMT""}]","2007-05-23"
"math/0602251","Gensun Fang","Gensun Fang, Xuehua Li","Comparison Theorems of Kolmogorov Type for Classes Defined by Cyclic
  Variation Diminishing Operators and Their Application","22 pages",,,,"math.NA math.FA",,"  Using present a unified approach, we establish a Kolmogorov type comparison
theorem for the classes of $2\pi$-periodic functions defined by a special class
of operators having certain oscillation properties, which includes the
classical Sobolev class of functions with 2$\pi$-periodic, the Achieser class,
and the Hardy-Sobolev class as its special examples. Then, using these results,
we prove a Taikov type inequality, and calculate the exact values of
Kolmogorov, Gel$'$fand, linear and information $n$--widths of this class of
functions in some space $L_{q}$, which is the classical Lebesgue integral space
of 2$\pi$--periodic with the usual norm.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 09:57:24 GMT""}]","2007-05-23"
"math/0602252","Don Stanley","Don Stanley","Invariants of t-structures and classification of nullity classes",,,,,"math.AC math.AG",,"  We construct an invariant of t-structures on the derived category of a
Noetherian ring. This invariant is complete when restricting to the category of
quasi-coherent complexes, and also gives a classification of nullity classes
with the same restriction. On the full derived category of $\mathbb Z$ we show
that the class of distinct t-structures do not form a set.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 11:08:53 GMT""}]","2007-05-23"
"nlin/0602026","Luis Emilio Guerrero Prof.","J. A. Gonzalez, A. J. Moreno, L. E. Guerrero","Non-invertible transformations and spatiotemporal randomness","Accepted in International Journal of Bifurcation and Chaos","International Journal of Bifurcation and Chaos 16, 3369 (2006)","10.1142/S0218127406016859",,"nlin.CG nlin.CD",,"  We generalize the exact solution to the Bernoulli shift map. Under certain
conditions, the generalized functions can produce unpredictable dynamics. We
use the properties of the generalized functions to show that certain dynamical
systems can generate random dynamics. For instance, the chaotic Chua's circuit
coupled to a circuit with a non-invertible I-V characteristic can generate
unpredictable dynamics. In general, a nonperiodic time-series with truncated
exponential behavior can be converted into unpredictable dynamics using
non-invertible transformations. Using a new theoretical framework for chaos and
randomness, we investigate some classes of coupled map lattices. We show that,
in some cases, these systems can produce completely unpredictable dynamics. In
a similar fashion, we explain why some wellknown spatiotemporal systems have
been found to produce very complex dynamics in numerical simulations. We
discuss real physical systems that can generate random dynamics.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 01:27:33 GMT""}]","2021-01-01"
"quant-ph/0602096","Marc Hein","M. Hein, W. D\""ur, J. Eisert, R. Raussendorf, M. Van den Nest and
  H.-J. Briegel","Entanglement in Graph States and its Applications","99 pages, 24 figures, 5 tables, LaTeX. To appear in the Proceedings
  of the International School of Physics ""Enrico Fermi"" on ""Quantum Computers,
  Algorithms and Chaos"", Varenna, Italy, July, 2005",,,,"quant-ph cond-mat.other",,"  Graph states form a rich class of entangled states that exhibit important
aspects of multi-partite entanglement. At the same time, they can be described
by a number of parameters that grows only moderately with the system size. They
have a variety of applications in quantum information theory, most prominently
as algorithmic resources in the context of the one-way quantum computer, but
also in other fields such as quantum error correction and multi-partite quantum
communication, as well as in the study of foundational issues such as
non-locality and decoherence. In this review, we give a tutorial introduction
into the theory of graph states. We introduce various equivalent ways how to
define graph states, and discuss the basic notions and properties of these
states. The focus of this review is on their entanglement properties. These
include aspects of non-locality, bi-partite and multi-partite entanglement and
its classification in terms of the Schmidt measure, the distillability
properties of mixed entangled states close to a pure graph state, as well as
the robustness of their entanglement under decoherence. We review some of the
known applications of graph states, as well as proposals for their experimental
implementation.
","[{""version"":""v1"",""created"":""Sat, 11 Feb 2006 18:28:53 GMT""}]","2007-05-23"
"quant-ph/0602097","Galina L. Klimchitskaya","G. L. Klimchitskaya, B. Geyer and V. M. Mostepanenko","Universal behavior of dispersion forces between two dielectric plates in
  the low-temperature limit","6 pages, iopart.cls is used, to appear in J. Phys. A (special issue:
  Proceedings of QFEXT05, Barcelona, Sept. 5-9, 2005)","J.Phys. A39 (2006) 6495-6499","10.1088/0305-4470/39/21/S46",,"quant-ph cond-mat.stat-mech hep-th",,"  The universal analytic expressions in the limit of low temperatures (short
separations) are obtained for the free energy, entropy and pressure between the
two parallel plates made of any dielectric. The analytical proof of the Nernst
heat theorem in the case of dispersion forces acting between dielectrics is
provided. This permitted us to formulate the stringent thermodynamical
requirement that must be satisfied in all models used in the Casimir physics.
","[{""version"":""v1"",""created"":""Sun, 12 Feb 2006 00:26:35 GMT""}]","2009-11-13"
